VirusName,AccID,OriginLab,SubmittingLab,Authors
hCoV-19/Malaysia/C9471/2020,EPI_ISL_2988862,HUSM,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/C9502/2020,EPI_ISL_2988863,HUSM,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/C9558/2020,EPI_ISL_2988864,HUSM,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/C9644/2020,EPI_ISL_2988865,HUSM,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/C9812/2020,EPI_ISL_2988866,HUSM,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/C9814/2020,EPI_ISL_2988867,HUSM,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/C10863/2020,EPI_ISL_2988868,HUSM,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/C10868/2020,EPI_ISL_2988869,HUSM,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/C11304/2020,EPI_ISL_2988870,HUSM,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/NC20883/2020,EPI_ISL_2988871,MKA Kota Bharu,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/NC21092/2020,EPI_ISL_2988872,MKA Kota Bharu,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/NC23783/2020,EPI_ISL_2988873,MKA Kota Bharu,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/NC23813/2020,EPI_ISL_2988874,MKA Kota Bharu,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/C9619/2020,EPI_ISL_2988875,HUSM,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/C9776/2020,EPI_ISL_2988876,HUSM,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/C10023/2020,EPI_ISL_2988877,HUSM,HUSM,"Chan Yean Yean, Nurfadhlina Musa, Muhammad Fazli bin Khalid,Engku Nur Syafirah bt Engku Abd Rahman, Muhammad Zarul Hanifah Bin Md Zoqratt, Lim Shu Yong, Lau Nyok Sean, Syahida binti Omar, Wan Mohd Zahiruddin Wan Mohammad, Wilhelm Eng Wei Han, Aswini Leela, Sadequr Rahman, Qasim Ayub, Noor Hafizan binti Mat Salleh, Zaini bin Hussin, Maizun binti Mohd Zain, Abdul Haris bin Muhammad, Ahmad Sukari Bin Halim, Zakuan Zainy Deris, Kirnpal Kaur Banga Singh, Azian Harun, Lee Yeong Yeh, Chua Wei Lian, Nazmi Liana Binti Azmi, Chua Wei Chuan, Kamarul Imran Musa, Najib Majdi Bin Yaacob, Muhammad Nashrul Farhan Samsudin, Lee Lih Huey, Alexander Chong Shu Chien, Rosline Hassan"
hCoV-19/Malaysia/IMR_135174/2021,EPI_ISL_3050137,Hospital Kapit,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_25485/2021,EPI_ISL_3050258,Hospital Shah Alam,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_045345/2021,EPI_ISL_3071855,Hospital Melaka,IMR,Anasir MI; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_045237/2021,EPI_ISL_3071856,Hospital Melaka,IMR,Anasir MI; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_107077/2021,EPI_ISL_3071857,Hospital Tengku Ampuan Rahimah,IMR,Anasir MI; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_105344/2021,EPI_ISL_3071858,Hospital Tengku Ampuan Rahimah,IMR,Anasir MI; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_868025/2021,EPI_ISL_3071859,Hospital Selayang,IMR,Anasir MI; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_105944/2021,EPI_ISL_3071860,Hospital Kuala Lumpur,IMR,Anasir MI; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_086397/2021,EPI_ISL_3071986,MKA Ipoh,IMR,Anasir MI; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_146065/2021,EPI_ISL_3071987,MKA Ipoh,IMR,Anasir MI; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_105842/2021,EPI_ISL_3071988,Pusat Kesihatan Daerah Kuala Pilah,IMR,Anasir MI; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_015252/2021,EPI_ISL_3100124,MKA Johor Bharu,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_020238/2021,EPI_ISL_3100125,MKA Johor Bharu,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_115527/2021,EPI_ISL_3100126,Hospital Tengku Ampuan Afzan ,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_615010/2021,EPI_ISL_3100172,Hospital Tengku Ampuan Afzan ,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_88951/2021,EPI_ISL_3100173,Hospital Tengku Ampuan Afzan ,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_065295/2021,EPI_ISL_3100174,Hospital Tengku Ampuan Afzan ,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_025249/2021,EPI_ISL_3100296,MKA Ipoh,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_025521/2021,EPI_ISL_3100297,MKA Ipoh,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_010564/2021,EPI_ISL_3100298,MKA Johor Bharu,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_011049/2021,EPI_ISL_3100465,MKA Johor Bharu,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_015711/2021,EPI_ISL_3100679,MKA Johor Bharu,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_010753/2021,EPI_ISL_3100680,MKA Johor Bharu,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_28069/2021,EPI_ISL_3100681,MKA Ipoh,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_10908/2021,EPI_ISL_3100682,MKA Ipoh,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_85532/2021,EPI_ISL_3100981,MKA Ipoh,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_715098/2021,EPI_ISL_3100982,Hospital Sultanah Bahiyah,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_015985/2021,EPI_ISL_3101006,Hospital Kuala Lumpur,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_035386/2021,EPI_ISL_3120110,Hospital Raja Perempuan Zainab II,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_045031/2021,EPI_ISL_3120111,Hospital Selayang,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_140037/2021,EPI_ISL_3120112,Pejabat Kesihatan Lembah Pantai,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_146921/2021,EPI_ISL_3120113,Pejabat Kesihatan Lembah Pantai,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_135496/2021,EPI_ISL_3120114,Hospital Tengku Ampuan Rahimah,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_135716/2021,EPI_ISL_3120115,Hospital Tengku Ampuan Rahimah,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_105469/2021,EPI_ISL_3120116,Hospital Sultan Abdul Halim,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_565136/2021,EPI_ISL_3120138,Hospital Tengku Ampuan Rahimah,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_075276/2021,EPI_ISL_3120143,Hospital Sultanah Bahiyah,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_55147/2021,EPI_ISL_3120236,Pejabat Kesihatan Daerah Kuala Pilah,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_715049/2021,EPI_ISL_3120237,Hospital Sungai Buloh,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/IMR_025826/2021,EPI_ISL_3120314,Hospital Sultanah Bahiyah,IMR,Anasir MI; Azizan MA; Kamel K; Mohd Zawawi Z; Ramly N; Robert F; Suppiah J; Thayan R
hCoV-19/Malaysia/MGI_HPUPM-ML9570/2020,EPI_ISL_3162191,HPUPM,MGVI,"Mohd Noor Mat Isa, Syafinaz Amin-Nordin, Irni Suhayu Sapian, Hui-Yee Chee, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Enizza Kasim, Siti Noraini Othman, Mohd Faizal Abu Bakar, Shamsidar Sopie, Azrin Ahmad, Narcisse Joseph, Muhammad MI, Avisha Richards, Nor Zahrin Hasran, Mohd Anuar Jonet, Nor Azfa Johari"
hCoV-19/Malaysia/MGI_HPUPM-ML1714K/2021,EPI_ISL_3162192,HPUPM,MGVI,"Mohd Noor Mat Isa, Syafinaz Amin-Nordin, Irni Suhayu Sapian, Hui-Yee Chee, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Enizza Kasim, Siti Noraini Othman, Mohd Faizal Abu Bakar, Shamsidar Sopie, Azrin Ahmad, Narcisse Joseph, Muhammad MI, Avisha Richards, Nor Zahrin Hasran, Mohd Anuar Jonet, Nor Azfa Johari"
hCoV-19/Malaysia/MGI_HPUPM-ML2536K/2021,EPI_ISL_3162193,HPUPM,MGVI,"Mohd Noor Mat Isa, Syafinaz Amin-Nordin, Irni Suhayu Sapian, Hui-Yee Chee, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Enizza Kasim, Siti Noraini Othman, Mohd Faizal Abu Bakar, Shamsidar Sopie, Azrin Ahmad, Narcisse Joseph, Muhammad MI, Avisha Richards, Nor Zahrin Hasran, Mohd Anuar Jonet, Nor Azfa Johari"
hCoV-19/Malaysia/MGI_HPUPM-ML2631K/2021,EPI_ISL_3162194,HPUPM,MGVI,"Mohd Noor Mat Isa, Syafinaz Amin-Nordin, Irni Suhayu Sapian, Hui-Yee Chee, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Enizza Kasim, Siti Noraini Othman, Mohd Faizal Abu Bakar, Shamsidar Sopie, Azrin Ahmad, Narcisse Joseph, Muhammad MI, Avisha Richards, Nor Zahrin Hasran, Mohd Anuar Jonet, Nor Azfa Johari"
hCoV-19/Malaysia/MGI_HPUPM-ML2632K/2021,EPI_ISL_3162195,HPUPM,MGVI,"Mohd Noor Mat Isa, Syafinaz Amin-Nordin, Irni Suhayu Sapian, Hui-Yee Chee, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Enizza Kasim, Siti Noraini Othman, Mohd Faizal Abu Bakar, Shamsidar Sopie, Azrin Ahmad, Narcisse Joseph, Muhammad MI, Avisha Richards, Nor Zahrin Hasran, Mohd Anuar Jonet, Nor Azfa Johari"
hCoV-19/Malaysia/MGI_HPUPM-S39259/2021,EPI_ISL_3162196,HPUPM,MGVI,"Mohd Noor Mat Isa, Syafinaz Amin-Nordin, Irni Suhayu Sapian, Hui-Yee Chee, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Enizza Kasim, Siti Noraini Othman, Mohd Faizal Abu Bakar, Shamsidar Sopie, Azrin Ahmad, Narcisse Joseph, Muhammad MI, Avisha Richards, Nor Zahrin Hasran, Mohd Anuar Jonet, Nor Azfa Johari"
hCoV-19/Malaysia/MGI_HPUPM-S39269/2021,EPI_ISL_3162197,HPUPM,MGVI,"Mohd Noor Mat Isa, Syafinaz Amin-Nordin, Irni Suhayu Sapian, Hui-Yee Chee, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Enizza Kasim, Siti Noraini Othman, Mohd Faizal Abu Bakar, Shamsidar Sopie, Azrin Ahmad, Narcisse Joseph, Muhammad MI, Avisha Richards, Nor Zahrin Hasran, Mohd Anuar Jonet, Nor Azfa Johari"
hCoV-19/Malaysia/MGI_HPUPM-S20514/2021,EPI_ISL_3162198,HPUPM,MGVI,"Mohd Noor Mat Isa, Syafinaz Amin-Nordin, Irni Suhayu Sapian, Hui-Yee Chee, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Enizza Kasim, Siti Noraini Othman, Mohd Faizal Abu Bakar, Shamsidar Sopie, Azrin Ahmad, Narcisse Joseph, Muhammad MI, Avisha Richards, Nor Zahrin Hasran, Mohd Anuar Jonet, Nor Azfa Johari"
